gender,areacode,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
F,939,VEGA-ALTA,PR,692,M,Y,95000,0.0,0,0,0
F,802,CHESTER-DEPOT,VT,5144,M,N,80000,4.5967627,0,6600,0
F,401,NORTH-KINGSTOWN,RI,2852,M,N,45000,0.0,0,0,0
M,787,SAN-JUAN,PR,929,S,Y,40000,0.0,0,0,0
F,907,SHAGELUK,AK,99665,S,N,65000,0.0,0,0,0
M,307,MIDWEST,WY,82643,M,Y,25000,0.0,0,0,0
M,808,HALEIWA,HI,96712,M,N,20000,4.644737,0,2080,0
F,302,NEWARK,DE,19717,S,Y,20000,3.2227273,110,0,110
M,939,SAN-GERMAN,PR,683,S,Y,5000,0.0,0,0,0
M,787,SAN-GERMAN,PR,683,S,Y,40000,0.0,0,0,0
F,302,REHOBOTH-BEACH,DE,19971,M,N,5000,2.2,0,220,0
F,808,MAUNALOA,HI,96770,M,Y,45000,8.25,0,2080,1040
F,808,HONOLULU,HI,96807,M,Y,20000,4.644737,0,2080,1040
F,401,OAKLAND,RI,2858,M,N,15000,0.0,0,0,0
M,401,OAKLAND,RI,2858,M,Y,30000,0.0,0,0,0
M,401,WYOMING,RI,2898,M,N,65000,0.0,0,0,0
F,401,HARRISVILLE,RI,2830,M,N,20000,0.0,0,0,0
M,808,KAUMAKANI,HI,96747,M,N,15000,3.743421,0,2080,0
M,939,SAN-JUAN,PR,940,S,N,95000,0.0,0,0,0
M,302,SELBYVILLE,DE,19975,M,N,10000,2.540909,0,220,0
M,302,NEWARK,DE,19715,S,Y,30000,3.9045453,110,0,110
M,808,LIHUE,HI,96766,S,Y,20000,4.644737,1040,0,1040
M,787,SAN-ANTONIO,PR,690,M,Y,85000,0.0,0,0,0
F,603,CONCORD,NH,3302,S,N,35000,0.0,0,0,0
F,302,WILMINGTON,DE,19809,M,Y,5000,2.2,0,220,110
F,939,SAN-JUAN,PR,933,M,Y,10000,0.0,0,0,0
M,401,MANVILLE,RI,2838,M,Y,100000,0.0,0,0,0
M,302,WILMINGTON,DE,19810,S,Y,90000,5.95,110,0,110
F,302,NEWARK,DE,19717,S,Y,70000,5.95,110,0,110
M,401,CLAYVILLE,RI,2815,M,Y,55000,0.0,0,0,0
F,401,WESTERLY,RI,2891,S,Y,15000,0.0,0,0,0
M,939,CAROLINA,PR,984,S,Y,10000,0.0,0,0,0
M,939,ARECIBO,PR,612,S,Y,10000,0.0,0,0,0
M,302,SAINT-GEORGES,DE,19733,M,N,40000,4.586364,0,220,0
M,808,KILAUEA,HI,96754,M,Y,65000,8.25,0,2080,1040
M,401,ADAMSVILLE,RI,2801,M,N,65000,0.0,0,0,0
F,808,KAUMAKANI,HI,96747,S,Y,50000,8.25,1040,0,1040
F,302,MAGNOLIA,DE,19962,M,N,50000,5.268182,0,220,0
M,302,NEWARK,DE,19702,S,N,75000,5.95,110,0,0
F,302,MILTON,DE,19968,S,N,20000,3.2227273,110,0,0
F,808,WHEELER-ARMY-AIRFIELD,HI,96854,M,Y,20000,4.644737,0,2080,1040
F,775,LAS-VEGAS,NV,89144,M,N,60000,0.0,0,0,0
F,603,CENTER-BARNSTEAD,NH,3225,M,N,55000,0.0,0,0,0
M,939,SAN-JUAN,PR,915,S,Y,35000,0.0,0,0,0
M,907,CIRCLE,AK,99733,S,N,5000,0.0,0,0,0
F,302,LINCOLN,DE,19960,M,Y,75000,5.95,0,220,110
M,302,NASSAU,DE,19969,S,N,15000,2.8818183,110,0,0
F,307,LANCE-CREEK,WY,82222,S,N,20000,0.0,0,0,0
F,401,PRUDENCE-ISLAND,RI,2872,S,Y,65000,0.0,0,0,0
F,808,KOLOA,HI,96756,M,Y,40000,8.25,0,2080,1040
M,401,NORTH-PROVIDENCE,RI,2911,M,N,75000,0.0,0,0,0
F,907,TOK,AK,99779,M,Y,85000,0.0,0,0,0
F,401,CRANSTON,RI,2920,S,N,10000,0.0,0,0,0
M,907,KALSKAG,AK,99607,S,N,45000,0.0,0,0,0
F,401,PORTSMOUTH,RI,2871,M,Y,55000,0.0,0,0,0
F,808,HANAMAULU,HI,96715,M,Y,55000,8.25,0,2080,1040
M,939,SAN-JUAN,PR,933,S,N,20000,0.0,0,0,0
F,808,TRIPLER-ARMY-MEDICAL-CENTER,HI,96859,M,Y,65000,8.25,0,2080,1040
F,401,CENTRAL-FALLS,RI,2863,S,N,5000,0.0,0,0,0
F,787,SAN-JUAN,PR,908,M,Y,30000,0.0,0,0,0
F,603,HAMPTON,NH,3843,S,Y,55000,0.0,0,0,0
M,302,ODESSA,DE,19730,M,N,75000,5.95,0,220,0
F,808,MILILANI,HI,96789,S,N,5000,1.9407895,1040,0,0
F,302,BETHEL,DE,19931,S,N,85000,5.95,110,0,0
F,808,HONOLULU,HI,96803,S,N,95000,8.25,1040,0,0
F,302,WOODSIDE,DE,19980,S,Y,75000,5.95,110,0,110
M,302,DELMAR,DE,19940,S,N,80000,5.95,110,0,0
M,302,REHOBOTH-BEACH,DE,19971,M,Y,40000,4.586364,0,220,110
F,787,SAN-JUAN,PR,975,M,N,75000,0.0,0,0,0
F,939,SAN-JUAN,PR,901,S,Y,25000,0.0,0,0,0
F,775,JEAN,NV,89026,S,Y,50000,0.0,0,0,0
F,302,DOVER,DE,19904,M,N,35000,4.2454550000000015,0,220,0
M,401,CLAYVILLE,RI,2815,M,N,35000,0.0,0,0,0
M,401,GLENDALE,RI,2826,S,Y,40000,0.0,0,0,0
F,406,BLOOMFIELD,MT,59315,M,Y,85000,6.9,0,3800,1900
F,401,SAUNDERSTOWN,RI,2874,S,N,10000,0.0,0,0,0
M,401,PROVIDENCE,RI,2902,M,Y,90000,0.0,0,0,0
M,307,BIG-PINEY,WY,83113,S,Y,25000,0.0,0,0,0
M,939,LAS-PIEDRAS,PR,771,M,Y,45000,0.0,0,0,0
M,307,RECLUSE,WY,82725,S,Y,35000,0.0,0,0,0
F,603,DURHAM,NH,3824,M,Y,95000,0.0,0,0,0
F,808,HONOLULU,HI,96844,M,Y,90000,8.25,0,2080,1040
F,302,FREDERICA,DE,19946,S,Y,65000,5.95,110,0,110
F,302,NEWARK,DE,19716,M,N,15000,2.8818183,0,220,0
F,401,JOHNSTON,RI,2919,S,N,40000,0.0,0,0,0
F,939,SAN-JUAN,PR,925,S,N,95000,0.0,0,0,0
M,939,SABANA-HOYOS,PR,688,S,N,65000,0.0,0,0,0
M,939,TOA-ALTA,PR,954,S,Y,5000,0.0,0,0,0
M,787,ROSARIO,PR,636,S,Y,95000,0.0,0,0,0
F,401,EAST-GREENWICH,RI,2818,S,N,35000,0.0,0,0,0
F,401,JOHNSTON,RI,2919,S,N,65000,0.0,0,0,0
F,401,GREENE,RI,2827,M,Y,85000,0.0,0,0,0
M,302,REHOBOTH-BEACH,DE,19971,M,Y,75000,5.95,0,220,110
F,401,PROVIDENCE,RI,2918,S,Y,70000,0.0,0,0,0
M,302,NEWARK,DE,19713,S,N,5000,2.2,110,0,0
M,939,PONCE,PR,732,S,N,35000,0.0,0,0,0
F,401,WARWICK,RI,2886,M,Y,85000,0.0,0,0,0
M,401,PROVIDENCE,RI,2907,S,Y,25000,0.0,0,0,0
F,907,EGEGIK,AK,99579,M,Y,70000,0.0,0,0,0
F,202,WASHINGTON,DC,20408,M,Y,85000,9.0,0,2740,1370
F,307,PARKMAN,WY,82838,S,N,10000,0.0,0,0,0
M,302,NEWARK,DE,19726,M,Y,5000,2.2,0,220,110
M,808,WAHIAWA,HI,96786,S,N,80000,8.25,1040,0,0
M,307,BEULAH,WY,82712,M,N,10000,0.0,0,0,0
M,307,WESTON,WY,82731,S,Y,30000,0.0,0,0,0
M,808,LAHAINA,HI,96767,S,Y,55000,8.25,1040,0,1040
F,302,SELBYVILLE,DE,19975,S,Y,5000,2.2,110,0,110
F,907,LOWER-KALSKAG,AK,99626,M,Y,5000,0.0,0,0,0
F,401,WESTERLY,RI,2891,S,Y,50000,0.0,0,0,0
F,401,PAWTUCKET,RI,2861,S,Y,70000,0.0,0,0,0
F,302,GREENWOOD,DE,19950,S,N,100000,5.95,110,0,0
M,302,FELTON,DE,19943,M,Y,20000,3.2227273,0,220,110
F,307,MIDWEST,WY,82643,S,Y,40000,0.0,0,0,0
F,787,GUAYNABO,PR,966,S,N,60000,0.0,0,0,0
M,808,HONOLULU,HI,96811,M,Y,60000,8.25,0,2080,1040
M,787,RINCON,PR,677,M,N,90000,0.0,0,0,0
F,802,BROOKFIELD,VT,5036,M,N,20000,3.6,0,6600,0
F,208,HAZELTON,ID,83335,S,N,45000,7.8,3300,0,0
F,808,HONOLULU,HI,96824,M,N,45000,8.25,0,2080,0
M,401,NEWPORT,RI,2840,M,Y,80000,0.0,0,0,0
F,302,WILMINGTON,DE,19886,S,Y,85000,5.95,110,0,110
F,302,WINTERTHUR,DE,19735,S,Y,90000,5.95,110,0,110
M,401,MIDDLETOWN,RI,2842,S,Y,45000,0.0,0,0,0
M,307,ELK-MOUNTAIN,WY,82324,S,N,90000,0.0,0,0,0
M,787,SAN-JUAN,PR,915,M,Y,100000,0.0,0,0,0
F,307,LOVELL,WY,82431,M,Y,20000,0.0,0,0,0
F,787,SAN-JUAN,PR,913,M,N,55000,0.0,0,0,0
M,939,CAROLINA,PR,988,S,Y,30000,0.0,0,0,0
F,302,CLAYTON,DE,19938,M,N,5000,2.2,0,220,0
M,401,FOSTER,RI,2825,M,N,65000,0.0,0,0,0
F,401,WEST-KINGSTON,RI,2892,M,Y,20000,0.0,0,0,0
F,603,PITTSBURG,NH,3592,S,N,10000,0.0,0,0,0
M,307,GILLETTE,WY,82716,S,Y,55000,0.0,0,0,0
M,302,HOCKESSIN,DE,19707,M,N,75000,5.95,0,220,0
M,307,GILLETTE,WY,82718,M,N,55000,0.0,0,0,0
F,302,TOWNSEND,DE,19734,M,N,90000,5.95,0,220,0
F,939,SAN-JUAN,PR,913,M,N,85000,0.0,0,0,0
M,808,TRIPLER-ARMY-MEDICAL-CENTER,HI,96859,S,Y,5000,1.9407895,1040,0,1040
F,401,PROVIDENCE,RI,2907,S,N,45000,0.0,0,0,0
M,401,KINGSTON,RI,2881,M,Y,5000,0.0,0,0,0
F,401,FOSTER,RI,2825,S,Y,40000,0.0,0,0,0
M,808,PRINCEVILLE,HI,96722,S,N,60000,8.25,1040,0,0
F,787,MOROVIS,PR,687,M,N,35000,0.0,0,0,0
F,787,SABANA-HOYOS,PR,688,S,Y,55000,0.0,0,0,0
M,808,HONOLULU,HI,96803,S,N,95000,8.25,1040,0,0
M,808,WAKE-ISLAND,HI,96898,S,N,30000,6.447368,1040,0,0
F,939,HATILLO,PR,659,M,N,5000,0.0,0,0,0
M,302,MIDDLETOWN,DE,19709,M,N,30000,3.9045453,0,220,0
F,907,WASILLA,AK,99654,M,Y,30000,0.0,0,0,0
M,302,NEWARK,DE,19702,S,Y,25000,3.5636363,110,0,110
F,808,HONOLULU,HI,96827,S,N,5000,1.9407895,1040,0,0
F,401,PEACE-DALE,RI,2883,S,Y,20000,0.0,0,0,0
M,401,WARREN,RI,2885,S,N,35000,0.0,0,0,0
M,401,CLAYVILLE,RI,2815,M,Y,45000,0.0,0,0,0
F,302,WINTERTHUR,DE,19735,M,N,25000,3.5636363,0,220,0
M,603,STRATHAM,NH,3885,M,N,20000,0.0,0,0,0
M,907,KALSKAG,AK,99607,S,N,55000,0.0,0,0,0
F,808,HAIKU,HI,96708,S,Y,15000,3.743421,1040,0,1040
M,907,KALSKAG,AK,99607,M,N,35000,0.0,0,0,0
M,401,WARWICK,RI,2889,M,Y,95000,0.0,0,0,0
F,939,SAN-JUAN,PR,913,S,Y,25000,0.0,0,0,0
F,302,WILMINGTON,DE,19887,S,Y,100000,5.95,110,0,110
F,307,LOVELL,WY,82431,M,N,70000,0.0,0,0,0
F,808,PEARL-CITY,HI,96782,M,N,30000,6.447368,0,2080,0
M,302,WILMINGTON,DE,19893,S,N,10000,2.540909,110,0,0
M,307,HUDSON,WY,82515,S,Y,100000,0.0,0,0,0
F,302,FREDERICA,DE,19946,M,N,5000,2.2,0,220,0
F,307,PARKMAN,WY,82838,S,N,50000,0.0,0,0,0
M,603,HAMPTON,NH,3843,M,Y,60000,0.0,0,0,0
M,401,SLATERSVILLE,RI,2876,S,N,65000,0.0,0,0,0
M,907,BETTLES-FIELD,AK,99726,M,Y,25000,0.0,0,0,0
F,907,LOWER-KALSKAG,AK,99626,S,N,40000,0.0,0,0,0
M,787,GUAYAMA,PR,784,S,Y,75000,0.0,0,0,0
M,302,WILMINGTON,DE,19880,S,N,85000,5.95,110,0,0
M,307,ALADDIN,WY,82710,M,N,20000,0.0,0,0,0
M,401,BRISTOL,RI,2809,M,N,30000,0.0,0,0,0
M,808,ANAHOLA,HI,96703,S,Y,20000,4.644737,1040,0,1040
F,808,WAIMANALO,HI,96795,S,Y,55000,8.25,1040,0,1040
F,401,BLOCK-ISLAND,RI,2807,S,Y,40000,0.0,0,0,0
M,307,BIG-PINEY,WY,83113,S,N,75000,0.0,0,0,0
F,302,DOVER,DE,19906,S,Y,35000,4.2454550000000015,110,0,110
M,808,HONOLULU,HI,96827,M,N,45000,8.25,0,2080,0
M,401,SAUNDERSTOWN,RI,2874,M,Y,20000,0.0,0,0,0
M,401,BLOCK-ISLAND,RI,2807,M,Y,95000,0.0,0,0,0
M,307,GILLETTE,WY,82716,S,Y,45000,0.0,0,0,0
M,401,CAROLINA,RI,2812,M,Y,80000,0.0,0,0,0
M,307,EVANSVILLE,WY,82636,S,Y,60000,0.0,0,0,0
M,302,WILMINGTON,DE,19803,S,Y,5000,2.2,110,0,110
F,401,PROVIDENCE,RI,2903,M,N,85000,0.0,0,0,0
F,939,SAN-JUAN,PR,908,M,Y,30000,0.0,0,0,0
M,808,EWA-BEACH,HI,96706,S,Y,5000,1.9407895,1040,0,1040
M,808,HONOLULU,HI,96807,M,Y,15000,3.743421,0,2080,1040
M,787,ADJUNTAS,PR,601,M,N,80000,0.0,0,0,0
F,302,FRANKFORD,DE,19945,M,N,85000,5.95,0,220,0
F,603,STRATHAM,NH,3885,M,Y,35000,0.0,0,0,0
F,787,CAROLINA,PR,984,M,Y,60000,0.0,0,0,0
F,808,HONOLULU,HI,96827,M,N,30000,6.447368,0,2080,0
M,401,CHEPACHET,RI,2814,S,N,60000,0.0,0,0,0
F,307,CROWHEART,WY,82512,S,N,10000,0.0,0,0,0
M,939,PONCE,PR,716,M,Y,10000,0.0,0,0,0
F,401,NORTH-SMITHFIELD,RI,2896,S,Y,80000,0.0,0,0,0
M,307,CROWHEART,WY,82512,S,N,100000,0.0,0,0,0
F,808,TRIPLER-ARMY-MEDICAL-CENTER,HI,96859,M,Y,30000,6.447368,0,2080,1040
F,939,DORADO,PR,646,S,N,75000,0.0,0,0,0
M,401,PAWTUCKET,RI,2860,S,N,5000,0.0,0,0,0
M,401,LITTLE-COMPTON,RI,2837,S,Y,30000,0.0,0,0,0
M,401,MIDDLETOWN,RI,2842,S,N,40000,0.0,0,0,0
F,302,VIOLA,DE,19979,M,N,55000,5.609091,0,220,0
M,302,NEW-CASTLE,DE,19721,M,N,55000,5.609091,0,220,0
F,401,JOHNSTON,RI,2919,M,Y,15000,0.0,0,0,0
M,808,HAIKU,HI,96708,S,Y,30000,6.447368,1040,0,1040
F,401,NORTH-SCITUATE,RI,2857,S,N,15000,0.0,0,0,0
M,307,ENCAMPMENT,WY,82325,M,N,60000,0.0,0,0,0
F,787,CIDRA,PR,739,S,N,80000,0.0,0,0,0
F,302,HARTLY,DE,19953,M,Y,95000,5.95,0,220,110
M,401,WAKEFIELD,RI,2880,S,N,50000,0.0,0,0,0
M,401,WYOMING,RI,2898,S,N,45000,0.0,0,0,0
M,939,MAUNABO,PR,707,S,Y,55000,0.0,0,0,0
F,401,PROVIDENCE,RI,2904,M,Y,5000,0.0,0,0,0
M,302,REHOBOTH-BEACH,DE,19971,M,N,35000,4.2454550000000015,0,220,0
M,302,WILMINGTON,DE,19804,S,N,60000,5.95,110,0,0
M,302,SEAFORD,DE,19973,S,N,25000,3.5636363,110,0,0
F,808,HONOLULU,HI,96849,M,N,20000,4.644737,0,2080,0
F,702,LAS-VEGAS,NV,89126,M,Y,10000,0.0,0,0,0
F,307,ALBIN,WY,82050,M,Y,70000,0.0,0,0,0
M,401,WARWICK,RI,2889,S,Y,45000,0.0,0,0,0
M,302,WILMINGTON,DE,19899,M,Y,85000,5.95,0,220,110
M,302,NEWARK,DE,19718,M,N,5000,2.2,0,220,0
M,302,NEWARK,DE,19702,M,Y,80000,5.95,0,220,110
F,307,BIG-PINEY,WY,83113,M,N,90000,0.0,0,0,0
M,401,HARRISVILLE,RI,2830,M,N,10000,0.0,0,0,0
F,302,DOVER-AFB,DE,19902,M,Y,85000,5.95,0,220,110
F,787,SAN-JUAN,PR,955,M,N,45000,0.0,0,0,0
F,787,TOA-BAJA,PR,949,S,N,15000,0.0,0,0,0
M,307,GILLETTE,WY,82718,M,N,30000,0.0,0,0,0
M,808,WAIMANALO,HI,96795,S,Y,95000,8.25,1040,0,1040
M,808,MAUNALOA,HI,96770,S,N,40000,8.25,1040,0,0
M,302,NEWARK,DE,19726,M,N,100000,5.95,0,220,0
F,307,LOVELL,WY,82431,M,Y,15000,0.0,0,0,0
F,787,JUNCOS,PR,777,M,Y,20000,0.0,0,0,0
F,401,WAKEFIELD,RI,2880,S,N,75000,0.0,0,0,0
M,401,WARWICK,RI,2888,M,N,60000,0.0,0,0,0
F,302,FENWICK-ISLAND,DE,19944,S,Y,20000,3.2227273,110,0,110
F,401,WAKEFIELD,RI,2880,M,N,65000,0.0,0,0,0
M,302,WILMINGTON,DE,19895,M,N,40000,4.586364,0,220,0
F,808,KILAUEA,HI,96754,S,Y,45000,8.25,1040,0,1040
F,302,WILMINGTON,DE,19885,S,N,95000,5.95,110,0,0
F,401,NORTH-KINGSTOWN,RI,2852,M,N,40000,0.0,0,0,0
F,307,EVANSVILLE,WY,82636,M,Y,95000,0.0,0,0,0
F,939,BAYAMON,PR,958,S,N,65000,0.0,0,0,0
M,401,RUMFORD,RI,2916,S,N,60000,0.0,0,0,0
M,401,PRUDENCE-ISLAND,RI,2872,M,N,80000,0.0,0,0,0
F,302,MIDDLETOWN,DE,19709,S,N,15000,2.8818183,110,0,0
M,302,VIOLA,DE,19979,S,Y,25000,3.5636363,110,0,110
M,401,PAWTUCKET,RI,2862,M,N,45000,0.0,0,0,0
F,701,BRADDOCK,ND,58524,S,N,70000,2.5671675,3300,0,0
M,202,WASHINGTON-NAVY-YARD,DC,20374,S,Y,45000,9.0,1370,0,1370
M,787,SAN-JUAN,PR,933,M,Y,100000,0.0,0,0,0
M,302,WILMINGTON,DE,19806,M,Y,70000,5.95,0,220,110
F,302,WILMINGTON,DE,19880,M,Y,25000,3.5636363,0,220,110
M,302,GEORGETOWN,DE,19947,M,N,90000,5.95,0,220,0
F,401,CLAYVILLE,RI,2815,M,Y,90000,0.0,0,0,0
F,939,SAN-JUAN,PR,955,M,Y,80000,0.0,0,0,0
M,307,BONDURANT,WY,82922,M,N,100000,0.0,0,0,0
F,787,CAYEY,PR,737,S,Y,80000,0.0,0,0,0
F,401,WARWICK,RI,2889,M,Y,80000,0.0,0,0,0
F,808,PAPAALOA,HI,96780,S,Y,30000,6.447368,1040,0,1040
M,808,MAKAWAO,HI,96768,S,N,95000,8.25,1040,0,0
F,302,PORT-PENN,DE,19731,M,Y,30000,3.9045453,0,220,110
M,302,FRANKFORD,DE,19945,S,Y,40000,4.586364,110,0,110
M,787,CAGUAS,PR,727,M,N,100000,0.0,0,0,0
F,401,EAST-PROVIDENCE,RI,2914,M,Y,5000,0.0,0,0,0
F,808,KAMUELA,HI,96743,S,N,75000,8.25,1040,0,0
M,302,CLAYMONT,DE,19703,S,N,85000,5.95,110,0,0
F,808,KULA,HI,96790,S,N,55000,8.25,1040,0,0
M,302,NEWARK,DE,19702,S,N,5000,2.2,110,0,0
F,302,WILMINGTON,DE,19880,M,N,90000,5.95,0,220,0
F,802,BROOKFIELD,VT,5036,M,Y,75000,4.497285400000001,0,6600,3300
M,401,NORTH-KINGSTOWN,RI,2854,S,N,65000,0.0,0,0,0
M,208,ATLANTA,ID,83601,S,Y,60000,7.8,3300,0,3300
M,401,NORTH-KINGSTOWN,RI,2854,S,Y,5000,0.0,0,0,0
M,787,TOA-ALTA,PR,953,M,N,20000,0.0,0,0,0
M,939,CEIBA,PR,735,M,Y,5000,0.0,0,0,0
M,302,SAINT-GEORGES,DE,19733,M,Y,10000,2.540909,0,220,110
M,401,NORTH-SCITUATE,RI,2857,M,Y,65000,0.0,0,0,0
F,787,LARES,PR,669,M,N,15000,0.0,0,0,0
F,808,PRINCEVILLE,HI,96722,M,N,10000,2.8421054,0,2080,0
F,939,DORADO,PR,646,M,Y,100000,0.0,0,0,0
F,307,CROWHEART,WY,82512,S,Y,20000,0.0,0,0,0
M,302,WOODSIDE,DE,19980,S,N,95000,5.95,110,0,0
M,808,HONOLULU,HI,96814,M,N,85000,8.25,0,2080,0
F,302,WILMINGTON,DE,19850,S,N,60000,5.95,110,0,0
M,307,CASPER,WY,82609,S,Y,75000,0.0,0,0,0
F,302,NEWARK,DE,19715,M,Y,95000,5.95,0,220,110
M,302,NEW-CASTLE,DE,19721,M,N,40000,4.586364,0,220,0
F,787,SAN-JUAN,PR,933,S,N,65000,0.0,0,0,0
M,401,CRANSTON,RI,2921,M,N,20000,0.0,0,0,0
M,202,WASHINGTON-NAVY-YARD,DC,20374,M,Y,25000,7.875,0,2740,1370
F,302,LINCOLN,DE,19960,M,N,30000,3.9045453,0,220,0
F,435,CLARKSTON,UT,84305,S,Y,95000,7.0,2475,0,2475
M,808,FORT-SHAFTER,HI,96858,M,N,40000,8.25,0,2080,0
F,401,FOSTER,RI,2825,M,N,70000,0.0,0,0,0
M,302,WILMINGTON,DE,19808,M,N,40000,4.586364,0,220,0
F,808,WAKE-ISLAND,HI,96898,S,N,85000,8.25,1040,0,0
M,505,ALBUQUERQUE,NM,87192,S,N,75000,5.3,3300,0,0
F,302,WILMINGTON,DE,19885,S,N,80000,5.95,110,0,0
M,401,WOONSOCKET,RI,2895,M,N,75000,0.0,0,0,0
M,307,WESTON,WY,82731,M,Y,50000,0.0,0,0,0
F,603,MANCHESTER,NH,3107,S,Y,90000,0.0,0,0,0
F,302,LEWES,DE,19958,M,N,60000,5.95,0,220,0
M,302,FREDERICA,DE,19946,S,N,15000,2.8818183,110,0,0
M,808,HONOLULU,HI,96824,S,Y,55000,8.25,1040,0,1040
F,401,WARWICK,RI,2886,S,Y,40000,0.0,0,0,0
M,808,LAIE,HI,96762,S,Y,60000,8.25,1040,0,1040
F,787,TOA-BAJA,PR,949,M,Y,50000,0.0,0,0,0
M,808,HONOLULU,HI,96836,M,Y,60000,8.25,0,2080,1040
M,302,WILMINGTON,DE,19801,S,Y,70000,5.95,110,0,110
F,787,CAROLINA,PR,981,S,N,5000,0.0,0,0,0
M,302,HARTLY,DE,19953,M,N,85000,5.95,0,220,0
F,401,PAWTUCKET,RI,2860,M,Y,60000,0.0,0,0,0
M,401,MIDDLETOWN,RI,2842,M,Y,25000,0.0,0,0,0
M,302,MONTCHANIN,DE,19710,S,Y,85000,5.95,110,0,110
F,808,HONOLULU,HI,96837,M,Y,85000,8.25,0,2080,1040
F,401,PROVIDENCE,RI,2918,S,N,95000,0.0,0,0,0
M,401,BARRINGTON,RI,2806,S,Y,25000,0.0,0,0,0
F,302,WILMINGTON,DE,19884,S,Y,55000,5.609091,110,0,110
M,603,CENTER-BARNSTEAD,NH,3225,S,Y,40000,0.0,0,0,0
M,401,WOONSOCKET,RI,2895,M,N,85000,0.0,0,0,0
M,808,WAHIAWA,HI,96786,M,Y,40000,8.25,0,2080,1040
M,302,DOVER-AFB,DE,19902,M,N,35000,4.2454550000000015,0,220,0
F,603,PORTSMOUTH,NH,3801,S,N,35000,0.0,0,0,0
M,401,HOPE,RI,2831,M,N,50000,0.0,0,0,0
M,307,WESTON,WY,82731,M,N,75000,0.0,0,0,0
F,302,SEAFORD,DE,19973,M,N,95000,5.95,0,220,0
M,401,CENTRAL-FALLS,RI,2863,M,Y,85000,0.0,0,0,0
F,202,WASHINGTON,DC,20580,S,N,90000,9.0,1370,0,0
M,808,VOLCANO,HI,96785,M,N,35000,7.348684299999999,0,2080,0
M,939,SAN-JUAN,PR,931,S,Y,70000,0.0,0,0,0
M,401,PRUDENCE-ISLAND,RI,2872,S,Y,80000,0.0,0,0,0
F,808,WAHIAWA,HI,96786,S,Y,70000,8.25,1040,0,1040
F,775,LAS-VEGAS,NV,89144,M,Y,55000,0.0,0,0,0
F,302,WILMINGTON,DE,19890,S,Y,45000,4.9272730000000005,110,0,110
F,808,HONOLULU,HI,96849,M,Y,5000,1.9407895,0,2080,1040
F,808,KAHULUI,HI,96733,S,N,75000,8.25,1040,0,0
F,302,WILMINGTON,DE,19805,S,Y,45000,4.9272730000000005,110,0,110
M,302,LINCOLN,DE,19960,M,Y,40000,4.586364,0,220,110
M,307,ROCK-SPRINGS,WY,82901,M,N,35000,0.0,0,0,0
F,307,LINCH,WY,82640,S,Y,55000,0.0,0,0,0
F,907,ANCHORAGE,AK,99510,S,Y,80000,0.0,0,0,0
F,302,WILMINGTON,DE,19895,M,N,15000,2.8818183,0,220,0
M,401,ALBION,RI,2802,S,N,60000,0.0,0,0,0
M,787,CAROLINA,PR,988,S,N,20000,0.0,0,0,0
F,907,KASILOF,AK,99610,M,N,5000,0.0,0,0,0
F,302,WILMINGTON,DE,19801,S,Y,60000,5.95,110,0,110
F,907,KASILOF,AK,99610,M,Y,35000,0.0,0,0,0
M,808,HONOLULU,HI,96812,M,Y,60000,8.25,0,2080,1040
M,401,JAMESTOWN,RI,2835,S,N,100000,0.0,0,0,0
M,939,VEGA-ALTA,PR,692,M,N,15000,0.0,0,0,0
M,907,SHAGELUK,AK,99665,S,Y,70000,0.0,0,0,0
F,808,KURTISTOWN,HI,96760,M,N,45000,8.25,0,2080,0
M,401,EXETER,RI,2822,M,N,75000,0.0,0,0,0
F,302,MARYDEL,DE,19964,S,N,30000,3.9045453,110,0,0
M,808,ANAHOLA,HI,96703,M,N,15000,3.743421,0,2080,0
M,939,CAYEY,PR,737,M,N,15000,0.0,0,0,0
F,207,SOUTH-PORTLAND,ME,4116,S,Y,50000,8.5,2850,0,2850
M,302,WILMINGTON,DE,19807,M,Y,40000,4.586364,0,220,110
M,302,REHOBOTH-BEACH,DE,19971,M,N,55000,5.609091,0,220,0
M,787,MARICAO,PR,606,S,Y,80000,0.0,0,0,0
F,939,VEGA-ALTA,PR,692,M,Y,15000,0.0,0,0,0
F,302,WILMINGTON,DE,19891,S,N,65000,5.95,110,0,0
F,808,PRINCEVILLE,HI,96722,M,Y,80000,8.25,0,2080,1040
M,401,NEWPORT,RI,2841,M,N,90000,0.0,0,0,0
M,787,SAN-JUAN,PR,901,M,Y,15000,0.0,0,0,0
F,808,EWA-BEACH,HI,96706,S,Y,75000,8.25,1040,0,1040
M,401,CRANSTON,RI,2921,S,N,30000,0.0,0,0,0
F,907,CIRCLE,AK,99733,S,N,55000,0.0,0,0,0
M,302,NEWARK,DE,19711,M,N,100000,5.95,0,220,0
F,302,FRANKFORD,DE,19945,S,Y,15000,2.8818183,110,0,110
M,808,KALAHEO,HI,96741,S,Y,40000,8.25,1040,0,1040
M,401,CRANSTON,RI,2910,S,N,10000,0.0,0,0,0
M,401,PROVIDENCE,RI,2902,S,Y,15000,0.0,0,0,0
M,907,KWIGILLINGOK,AK,99622,S,Y,30000,0.0,0,0,0
F,401,PAWTUCKET,RI,2860,S,Y,35000,0.0,0,0,0
F,939,JUNCOS,PR,777,S,Y,5000,0.0,0,0,0
