color,director,actor_2,actor_1,title,actor_3,original_language,production_countries,content_rating,year,vote_average
color,george_lucas,christopher_lee,natalie_portman,star_wars:_episode_iii_-_revenge_of_the_sith,hayden_christensen,english,usa,pg-13,2005.0,8.0
color,george_lucas,christopher_lee,natalie_portman,star_wars:_episode_ii_-_attack_of_the_clones,hayden_christensen,english,usa,pg,2002.0,7.0
color,pete_docter,john_ratzenberger,steve_buscemi,"monsters,_inc.",james_coburn,english,usa,g,2001.0,8.0
color,james_mangold,tao_okamoto,hugh_jackman,the_wolverine,rila_fukushima,english,usa,pg-13,2013.0,7.0
color,george_lucas,liam_neeson,natalie_portman,star_wars:_episode_i_-_the_phantom_menace,ian_mcdiarmid,english,usa,pg,1999.0,6.0
color,kirk_de_micco,emma_stone,ryan_reynolds,the_croods,nicolas_cage,english,usa,pg,2013.0,7.0
color,john_woo,roger_willie,nicolas_cage,windtalkers,noah_emmerich,english,usa,r,2002.0,6.0
color,cedric_nicolas-troyan,sam_claflin,chris_hemsworth,the_huntsman:_winter's_war,charlize_theron,english,usa,pg-13,2016.0,6.0
color,jonathan_liebesman,danny_woodburn,noel_fisher,teenage_mutant_ninja_turtles,jeremy_howard,english,usa,pg-13,2014.0,6.0
color,alfonso_cuarón,basher_savage,phaldut_sharma,gravity,amy_warren,english,uk,pg-13,2013.0,8.0
color,roger_donaldson,grant_heslov,jamie_renée_smith,dante's_peak,tzi_ma,english,usa,pg-13,1997.0,6.0
color,dave_green,noel_fisher,stephen_amell,teenage_mutant_ninja_turtles:_out_of_the_shadows,brad_garrett,english,usa,pg-13,2016.0,6.0
color,josh_trank,reg_e._cathey,tim_blake_nelson,fantastic_four,tim_heidecker,english,usa,pg-13,2015.0,4.0
color,shawn_levy,rami_malek,robin_williams,night_at_the_museum,steve_coogan,english,usa,pg,2006.0,6.0
color,brad_peyton,ioan_gruffudd,dwayne_johnson,san_andreas,archie_panjabi,english,usa,pg-13,2015.0,6.0
color,roger_spottiswoode,colin_salmon,vincent_schiavelli,tomorrow_never_dies,joe_don_baker,english,uk,pg-13,1997.0,6.0
color,roland_emmerich,adam_baldwin,heath_ledger,the_patriot,tom_wilkinson,english,usa,r,2000.0,7.0
color,steven_soderbergh,julia_roberts,brad_pitt,ocean's_twelve,mini_anden,english,usa,pg-13,2004.0,6.0
color,doug_liman,angelina_jolie_pitt,brad_pitt,mr._&_mrs._smith,stephanie_march,english,usa,pg-13,2005.0,6.0
color,robert_schwentke,theo_james,kate_winslet,insurgent,mekhi_phifer,english,usa,pg-13,2015.0,6.0
black_and_white,martin_scorsese,adam_scott,leonardo_dicaprio,the_aviator,frances_conroy,english,usa,pg-13,2004.0,8.0
color,rob_letterman,catherine_tate,james_corden,gulliver's_travels,olly_alexander,english,usa,pg,2010.0,5.0
color,michel_gondry,tom_wilkinson,christoph_waltz,the_green_hornet,chad_l._coleman,english,usa,pg-13,2011.0,6.0
color,noam_murro,sullivan_stapleton,eva_green,300:_rise_of_an_empire,peter_mensah,english,usa,r,2014.0,6.0
color,raja_gosnell,tim_gunn,mahadeo_shivraj,the_smurfs,madison_mckinley,english,usa,pg,2011.0,6.0
color,will_finn,roseanne_barr,steve_buscemi,home_on_the_range,g.w._bailey,english,usa,pg,2004.0,5.0
color,robert_schwentke,theo_james,naomi_watts,allegiant,zoë_kravitz,english,usa,pg-13,2016.0,6.0
color,shawn_levy,torey_michael_adkins,hugh_jackman,real_steel,olga_fonda,english,usa,pg-13,2011.0,7.0
color,raja_gosnell,nancy_o'dell,jacob_tremblay,the_smurfs_2,vanessa_matsui,english,usa,pg,2013.0,5.0
color,jan_de_bont,temuera_morrison,jason_patric,speed_2:_cruise_control,lois_chiles,english,usa,pg-13,1997.0,4.0
color,gavin_hood,moises_arias,harrison_ford,ender's_game,aramis_knight,english,usa,pg-13,2013.0,7.0
color,len_wiseman,jonathan_sadowski,bruce_willis,live_free_or_die_hard,cyril_raffaelli,english,usa,pg-13,2007.0,7.0
color,peter_jackson,orlando_bloom,christopher_lee,the_lord_of_the_rings:_the_fellowship_of_the_ring,billy_boyd,english,new_zealand,pg-13,2001.0,9.0
color,frank_coraci,steve_coogan,jim_broadbent,around_the_world_in_80_days,cécile_de_france,english,usa,pg,2004.0,6.0
black_and_white,michael_mann,jada_pinkett_smith,will_smith,ali,joe_morton,english,usa,r,2001.0,7.0
color,bo_welch,kelly_preston,sean_hayes,the_cat_in_the_hat,spencer_breslin,english,usa,pg,2003.0,4.0
color,alex_proyas,bruce_greenwood,will_smith,"i,_robot",chi_mcbride,english,usa,pg-13,2004.0,7.0
color,ridley_scott,orlando_bloom,liam_neeson,kingdom_of_heaven,philip_glenister,english,usa,r,2005.0,7.0
color,rob_minkoff,nathan_lane,chazz_palminteri,stuart_little,jeffrey_jones,english,germany,pg,1999.0,6.0
color,ron_clements,jenifer_lewis,oprah_winfrey,the_princess_and_the_frog,anika_noni_rose,english,usa,g,2009.0,7.0
color,ridley_scott,donald_glover,matt_damon,the_martian,benedict_wong,english,usa,pg-13,2015.0,8.0
color,michael_bay,steve_buscemi,scarlett_johansson,the_island,djimon_hounsou,english,usa,pg-13,2005.0,7.0
color,peter_chelsom,warren_beatty,del_zamora,town_&_country,garry_shandling,english,new_line,r,2001.0,4.0
color,dominic_sena,angelina_jolie_pitt,nicolas_cage,gone_in_sixty_seconds,robert_duvall,english,usa,pg-13,2000.0,6.0
color,ridley_scott,connie_nielsen,djimon_hounsou,gladiator,oliver_reed,english,usa,r,2000.0,8.0
color,steven_spielberg,frank_grillo,tom_cruise,minority_report,jessica_capshaw,english,usa,pg-13,2002.0,8.0
color,chris_columbus,rupert_grint,daniel_radcliffe,harry_potter_and_the_chamber_of_secrets,emma_watson,english,uk,pg,2002.0,7.0
black_and_white,martin_campbell,tobias_menzies,eva_green,casino_royale,ivana_milicevic,english,uk,pg-13,2006.0,8.0
color,tim_burton,estella_warren,cary-hiroyuki_tagawa,planet_of_the_apes,erick_avari,english,usa,pg-13,2001.0,6.0
color,james_cameron,jenette_goldstein,joe_morton,terminator_2:_judgment_day,s._epatha_merkerson,english,usa,r,1991.0,8.0
color,michael_mann,christian_bale,johnny_depp,public_enemies,stephen_graham,english,usa,r,2009.0,7.0
color,ridley_scott,ruby_dee,denzel_washington,american_gangster,rza,english,usa,r,2007.0,8.0
color,james_cameron,tia_carrere,jamie_lee_curtis,true_lies,tom_arnold,english,usa,r,1994.0,7.0
color,tony_scott,ramon_rodriguez,denzel_washington,the_taking_of_pelham_1_2_3,michael_rispoli,english,usa,r,2009.0,6.0
color,paul_weitz,blythe_danner,robert_de_niro,little_fockers,teri_polo,english,usa,pg-13,2010.0,6.0
color,adam_mckay,will_ferrell,dwayne_johnson,the_other_guys,derek_jeter,english,usa,pg-13,2010.0,7.0
color,chuck_russell,james_coburn,vanessa_williams,eraser,roma_maffia,english,usa,r,1996.0,6.0
color,quentin_tarantino,christoph_waltz,leonardo_dicaprio,django_unchained,ato_essandoh,english,usa,r,2012.0,8.0
color,gary_trousdale,jason_alexander,demi_moore,the_hunchback_of_notre_dame,bill_fagerbakke,english,usa,g,1996.0,7.0
color,mark_dindal,wendie_malick,eartha_kitt,the_emperor's_new_groove,john_fiedler,english,usa,g,2000.0,7.0
color,simon_west,sylvester_stallone,jason_statham,the_expendables_2,bruce_willis,english,usa,r,2012.0,7.0
color,jon_turteltaub,armando_riesco,nicolas_cage,national_treasure,annie_parisse,english,usa,pg,2004.0,7.0
black_and_white,stefen_fangmeier,ed_speleers,djimon_hounsou,eragon,gary_lewis,english,usa,pg,2006.0,5.0
color,spike_jonze,ryan_corr,catherine_o'hara,where_the_wild_things_are,max_records,english,germany,pg,2009.0,7.0
color,chris_wedge,emma_kenney,josh_hutcherson,epic,troy_evans,english,usa,pg,2013.0,7.0
color,florian_henckel_von_donnersmarck,angelina_jolie_pitt,johnny_depp,the_tourist,rufus_sewell,english,usa,pg-13,2010.0,6.0
color,peter_hyams,mark_margolis,cch_pounder,end_of_days,udo_kier,english,usa,r,1999.0,6.0
color,edward_zwick,djimon_hounsou,leonardo_dicaprio,blood_diamond,stephen_collins,english,germany,r,2006.0,8.0
color,martin_scorsese,matthew_mcconaughey,leonardo_dicaprio,the_wolf_of_wall_street,jon_favreau,english,usa,r,2013.0,8.0
color,joel_schumacher,rene_auberjonois,michael_gough,batman_forever,debi_mazar,english,usa,pg-13,1995.0,5.0
color,paul_verhoeven,patrick_muldoon,jake_busey,starship_troopers,seth_gilliam,english,usa,r,1997.0,7.0
color,tom_tykwer,jim_sturgess,tom_hanks,cloud_atlas,jim_broadbent,english,germany,r,2012.0,8.0
color,zack_snyder,richard_roxburgh,abbie_cornish,legend_of_the_guardians:_the_owls_of_ga'hoole,anthony_lapaglia,english,usa,pg,2010.0,7.0
color,pitof,christopher_heyerdahl,frances_conroy,catwoman,alex_borstein,english,usa,pg-13,2004.0,3.0
color,brett_ratner,rufus_sewell,dwayne_johnson,hercules,ingrid_bolsø_berdal,english,usa,pg-13,2014.0,6.0
color,ron_clements,martin_short,joseph_gordon-levitt,treasure_planet,michael_wincott,english,usa,pg,2002.0,7.0
color,brad_silberling,anna_friel,will_ferrell,land_of_the_lost,bobb'e_j._thompson,english,usa,pg-13,2009.0,5.0
color,patrick_hughes,sylvester_stallone,jason_statham,the_expendables_3,harrison_ford,english,usa,pg-13,2014.0,6.0
color,ericson_core,edgar_ramírez,ray_winstone,point_break,delroy_lindo,english,usa,pg-13,2015.0,5.0
color,lawrence_guterman,traylor_howard,jamie_kennedy,son_of_the_mask,ben_stein,english,usa,pg,2005.0,2.0
color,ron_howard,benjamin_walker,chris_hemsworth,in_the_heart_of_the_sea,frank_dillane,english,usa,pg-13,2015.0,7.0
color,ron_underwood,randy_quaid,rosario_dawson,the_adventures_of_pluto_nash,burt_young,english,usa,pg-13,2002.0,4.0
color,paul_greengrass,sean_huze,matt_damon,green_zone,igal_naor,english,france,r,2010.0,7.0
color,steve_martino,venus_schultheis,francesca_capaldi,the_peanuts_movie,bill_melendez,english,usa,g,2015.0,7.0
color,david_mamet,felicity_huffman,ben_gazzara,the_spanish_prisoner,campbell_scott,english,usa,pg,1997.0,7.0
color,stephen_sommers,brendan_fraser,dwayne_johnson,the_mummy_returns,patricia_velasquez,english,usa,pg-13,2001.0,6.0
color,martin_scorsese,liam_neeson,leonardo_dicaprio,gangs_of_new_york,jim_broadbent,english,usa,r,2002.0,8.0
color,yimou_zhang,ni_ni,christian_bale,the_flowers_of_war,shigeo_kobayashi,mandarin,china,r,2011.0,8.0
color,ash_brannon,zooey_deschanel,jeff_bridges,surf's_up,jon_heder,english,usa,pg,2007.0,7.0
color,frank_oz,matthew_broderick,jon_lovitz,the_stepford_wives,roger_bart,english,usa,pg-13,2004.0,5.0
color,ridley_scott,sam_shepard,ioan_gruffudd,black_hawk_down,ewen_bremner,english,usa,r,2001.0,8.0
color,jay_roach,thomas_middleditch,will_ferrell,the_campaign,katherine_lanasa,english,usa,r,2012.0,6.0
color,luc_besson,bruce_willis,milla_jovovich,the_fifth_element,gary_oldman,english,france,pg-13,1997.0,8.0
color,michael_patrick_king,liza_minnelli,chris_noth,sex_and_the_city_2,kristin_davis,english,usa,r,2010.0,4.0
color,bibo_bergeron,rosie_perez,frank_welker,the_road_to_el_dorado,elton_john,english,usa,pg,2000.0,7.0
color,steve_martino,josh_gad,peter_dinklage,ice_age:_continental_drift,drake,english,usa,pg,2012.0,7.0
color,kenneth_branagh,derek_jacobi,hayley_atwell,cinderella,lily_james,english,usa,pg,2015.0,7.0
color,peter_jackson,aj_michalka,michael_imperioli,the_lovely_bones,tom_mccarthy,english,usa,pg-13,2009.0,7.0
color,andrew_stanton,stephen_root,alexander_gould,finding_nemo,brad_garrett,english,usa,g,2003.0,8.0
color,peter_jackson,billy_boyd,orlando_bloom,the_lord_of_the_rings:_the_return_of_the_king,bernard_hill,english,usa,pg-13,2003.0,9.0
color,peter_jackson,orlando_bloom,christopher_lee,the_lord_of_the_rings:_the_two_towers,billy_boyd,english,usa,pg-13,2002.0,9.0
color,sergey_bodrov,djimon_hounsou,jeff_bridges,seventh_son,olivia_williams,english,usa,pg-13,2014.0,6.0
color,simon_west,noah_taylor,angelina_jolie_pitt,lara_croft:_tomb_raider,chris_barrie,english,usa,pg-13,2001.0,6.0
color,wally_pfister,morgan_freeman,johnny_depp,transcendence,clifton_collins_jr.,english,uk,pg-13,2014.0,6.0
color,joe_johnston,trevor_morgan,michael_jeter,jurassic_park_iii,alessandro_nivola,english,usa,pg-13,2001.0,6.0
color,rupert_wyatt,david_oyelowo,james_franco,rise_of_the_planet_of_the_apes,tyler_labine,english,usa,pg-13,2011.0,8.0
color,mark_waters,tod_fennell,martin_short,the_spiderwick_chronicles,joan_plowright,english,usa,pg,2008.0,7.0
color,john_moore,cole_hauser,bruce_willis,a_good_day_to_die_hard,megalyn_echikunwoke,english,usa,r,2013.0,5.0
color,john_lee_hancock,marc_blucas,dennis_quaid,the_alamo,jordi_mollà,english,usa,pg-13,2004.0,6.0
color,brad_bird,craig_t._nelson,holly_hunter,the_incredibles,lou_romano,english,usa,pg,2004.0,8.0
color,renny_harlin,frank_langella,christopher_masterson,cutthroat_island,matthew_modine,english,usa,pg-13,1995.0,6.0
color,chris_columbus,rosario_dawson,logan_lerman,percy_jackson_&_the_olympians:_the_lightning_thief,steve_coogan,english,uk,pg,2010.0,6.0
color,barry_sonnenfeld,rip_torn,will_smith,men_in_black,linda_fiorentino,english,usa,pg-13,1997.0,7.0
color,john_lasseter,john_ratzenberger,tom_hanks,toy_story_2,wayne_knight,english,usa,g,1999.0,8.0
color,tony_scott,rosario_dawson,denzel_washington,unstoppable,ethan_suplee,english,usa,pg-13,2010.0,7.0
color,brett_ratner,john_lone,mei_melançon,rush_hour_2,harris_yulin,english,usa,pg-13,2001.0,7.0
color,robert_zemeckis,amber_valletta,harrison_ford,what_lies_beneath,miranda_otto,english,usa,pg-13,2000.0,7.0
color,phil_lord,bobb'e_j._thompson,will_forte,cloudy_with_a_chance_of_meatballs,al_roker,english,usa,pg,2009.0,7.0
color,carlos_saldanha,maile_flanagan,denis_leary,ice_age:_dawn_of_the_dinosaurs,kelly_keaton,english,usa,pg,2009.0,7.0
color,ben_stiller,adrian_martinez,adam_scott,the_secret_life_of_walter_mitty,joey_slotnick,english,usa,pg,2013.0,7.0
color,mcg,ll_cool_j,bill_murray,charlie's_angels,kelly_lynch,english,usa,pg-13,2000.0,6.0
color,martin_scorsese,matt_damon,leonardo_dicaprio,the_departed,ray_winstone,english,usa,r,2006.0,8.0
color,tony_bancroft,harvey_fierstein,ming-na_wen,mulan,june_foray,english,usa,g,1998.0,8.0
color,ben_stiller,steve_coogan,robert_downey_jr.,tropic_thunder,brandon_t._jackson,english,usa,r,2008.0,7.0
color,david_fincher,goran_visnjic,robin_wright,the_girl_with_the_dragon_tattoo,joely_richardson,english,usa,r,2011.0,8.0
color,john_mctiernan,aldis_hodge,bruce_willis,die_hard_with_a_vengeance,kevin_chamberlin,english,usa,r,1995.0,8.0
color,guy_ritchie,eddie_marsan,robert_downey_jr.,sherlock_holmes,robert_maillet,english,usa,pg-13,2009.0,8.0
color,timur_bekmambetov,ayelet_zurer,morgan_freeman,ben-hur,moises_arias,english,usa,pg-13,2016.0,6.0
color,gary_trousdale,jim_varney,leonard_nimoy,atlantis:_the_lost_empire,cree_summer,english,usa,pg,2001.0,7.0
color,walt_becker,joshua_mikel,bella_thorne,alvin_and_the_chipmunks:_the_road_chip,jesse_mccartney,english,usa,pg,2015.0,5.0
color,bryan_singer,tom_wilkinson,tom_cruise,valkyrie,thomas_kretschmann,english,usa,pg-13,2008.0,7.0
color,dennis_dugan,sayed_badreya,adam_sandler,you_don't_mess_with_the_zohan,kevin_nealon,english,usa,pg-13,2008.0,6.0
color,chris_columbus,adam_sandler,peter_dinklage,pixels,josh_gad,english,usa,pg-13,2015.0,6.0
color,steven_spielberg,william_hurt,haley_joel_osment,a.i._artificial_intelligence,kevin_sussman,english,usa,pg-13,2001.0,7.0
color,rob_minkoff,rachael_harris,marsha_thomason,the_haunted_mansion,marc_john_jefferies,english,usa,pg,2003.0,5.0
color,robert_zemeckis,tom_skerritt,matthew_mcconaughey,contact,larry_king,english,usa,pg,1997.0,7.0
color,paul_verhoeven,kim_dickens,greg_grunberg,hollow_man,joey_slotnick,english,usa,r,2000.0,6.0
color,sydney_pollack,george_harris,curtiss_cook,the_interpreter,michael_wright,aboriginal,uk,pg-13,2005.0,6.0
color,thor_freudenthal,leven_rambin,logan_lerman,percy_jackson:_sea_of_monsters,brandon_t._jackson,english,usa,pg,2013.0,6.0
color,jan_de_bont,angelina_jolie_pitt,gerard_butler,lara_croft_tomb_raider:_the_cradle_of_life,djimon_hounsou,english,usa,pg-13,2003.0,6.0
color,jon_m._chu,morgan_freeman,daniel_radcliffe,now_you_see_me_2,sanaa_lathan,english,usa,pg-13,2016.0,7.0
color,phillip_noyce,michael_byrne,alun_armstrong,the_saint,velibor_topic,english,usa,pg-13,1997.0,6.0
color,tony_scott,stephen_dillane,brad_pitt,spy_game,catherine_mccormack,english,germany,r,2001.0,7.0
color,brian_de_palma,connie_nielsen,don_cheadle,mission_to_mars,kim_delaney,english,usa,pg,2000.0,6.0
color,carlos_saldanha,wanda_sykes,anne_hathaway,rio,will.i.am,english,usa,g,2011.0,7.0
color,chris_columbus,oliver_platt,robin_williams,bicentennial_man,john_michael_higgins,english,usa,pg,1999.0,7.0
color,mick_jackson,anne_heche,don_cheadle,volcano,gaby_hoffmann,english,usa,pg-13,1997.0,5.0
color,alan_j._pakula,brad_pitt,harrison_ford,the_devil's_own,natascha_mcelhone,english,usa,r,1997.0,6.0
color,kathryn_bigelow,christian_camargo,liam_neeson,k-19:_the_widowmaker,lex_shrapnel,english,uk,pg-13,2002.0,7.0
color,john_milius,mako,william_smith,conan_the_barbarian,sandahl_bergman,english,usa,r,1982.0,7.0
color,ron_howard,bruce_mcgill,paddy_considine,cinderella_man,rosemarie_dewitt,english,usa,pg-13,2005.0,8.0
color,andrey_konchalovskiy,nathan_lane,shirley_henderson,the_nutcracker_in_3d,richard_e._grant,english,uk,pg,2010.0,4.0
black_and_white,gary_ross,michael_angarano,jeff_bridges,seabiscuit,michael_o'neill,english,usa,pg-13,2003.0,7.0
color,jan_de_bont,alan_ruck,philip_seymour_hoffman,twister,jami_gertz,english,usa,pg-13,1996.0,6.0
color,robert_zemeckis,paul_sanchez,tom_hanks,cast_away,nick_searcy,english,usa,pg-13,2000.0,8.0
color,george_miller,hugh_jackman,robin_williams,happy_feet,elizabeth_daily,english,usa,pg,2006.0,6.0
color,paul_greengrass,joan_allen,matt_damon,the_bourne_supremacy,oksana_akinshina,english,usa,pg-13,2004.0,8.0
color,wolfgang_petersen,gary_oldman,harrison_ford,air_force_one,dean_stockwell,english,usa,r,1997.0,6.0
color,steven_soderbergh,bernie_mac,brad_pitt,ocean's_eleven,elliott_gould,english,usa,pg-13,2001.0,8.0
color,paul_w.s._anderson,logan_lerman,milla_jovovich,the_three_musketeers,orlando_bloom,english,germany,pg-13,2011.0,6.0
color,genndy_tartakovsky,adam_sandler,steve_buscemi,hotel_transylvania,jon_lovitz,english,usa,pg,2012.0,7.0
color,kevin_lima,teala_dunn,jeff_bennett,enchanted,fred_tatasciore,english,usa,pg,2007.0,7.0
color,daniel_espinosa,ryan_reynolds,denzel_washington,safe_house,sam_shepard,english,usa,r,2012.0,7.0
color,kevin_lima,eric_idle,ioan_gruffudd,102_dalmatians,jim_carter,english,usa,g,2000.0,5.0
color,brett_ratner,gabourey_sidibe,matthew_broderick,tower_heist,judd_hirsch,english,usa,pg-13,2011.0,6.0
color,nancy_meyers,rufus_sewell,kate_winslet,the_holiday,sarah_parish,english,usa,pg-13,2006.0,7.0
color,tony_scott,jake_busey,will_smith,enemy_of_the_state,lisa_bonet,english,usa,r,1998.0,7.0
color,nancy_meyers,hunter_parrish,meryl_streep,it's_complicated,zoe_kazan,english,usa,r,2009.0,7.0
color,steven_soderbergh,matt_damon,al_pacino,ocean's_thirteen,brad_pitt,english,usa,pg-13,2007.0,7.0
color,roger_allers,debra_messing,jon_favreau,open_season,jane_krakowski,english,usa,pg,2006.0,6.0
color,neil_burger,theo_james,kate_winslet,divergent,mekhi_phifer,english,usa,pg-13,2014.0,7.0
color,jean-jacques_annaud,gabriel_thomson,bob_hoskins,enemy_at_the_gates,clemens_schick,english,usa,r,2001.0,8.0
color,peter_berg,rosario_dawson,dwayne_johnson,the_rundown,ewen_bremner,english,usa,pg-13,2003.0,7.0
color,john_mctiernan,tom_noonan,f._murray_abraham,last_action_hero,joan_plowright,english,usa,pg-13,1993.0,6.0
color,rob_marshall,mako,li_gong,memoirs_of_a_geisha,karl_yune,english,usa,pg-13,2005.0,7.0
color,justin_lin,zachery_ty_bryan,amber_stevens_west,the_fast_and_the_furious:_tokyo_drift,nikki_griffin,english,usa,pg-13,2006.0,6.0
color,sarah_smith,imelda_staunton,jim_broadbent,arthur_christmas,michael_palin,english,uk,pg,2011.0,7.0
color,martin_brest,brad_pitt,anthony_hopkins,meet_joe_black,jake_weber,english,usa,pg-13,1998.0,7.0
color,andrew_davis,rick_worthy,raymond_cruz,collateral_damage,jsu_garcia,english,usa,r,2002.0,6.0
color,bob_fosse,ben_vereen,roy_scheider,all_that_jazz,max_wright,english,usa,r,1979.0,8.0
color,tarsem_singh,nathan_lane,julia_roberts,mirror_mirror,danny_woodburn,english,usa,pg,2012.0,6.0
color,edgar_wright,kieran_culkin,anna_kendrick,scott_pilgrim_vs._the_world,ellen_wong,english,usa,pg-13,2010.0,8.0
color,jon_amiel,tchéky_karyo,glenn_morshower,the_core,rekha_sharma,english,usa,pg-13,2003.0,5.0
color,peter_segal,janet_jackson,larry_miller,nutty_professor_ii:_the_klumps,chris_elliott,english,usa,pg-13,2000.0,4.0
color,raja_gosnell,linda_cardellini,sarah_michelle_gellar,scooby-doo,miguel_a._núñez_jr.,english,usa,pg,2002.0,5.0
color,pete_travis,jason_cope,wood_harris,dredd,rakie_ayola,english,uk,r,2012.0,7.0
color,frank_coraci,cameron_monaghan,adam_sandler,click,julie_kavner,english,usa,pg-13,2006.0,6.0
